TIPO,DISTRI,SKU,DESCRIPCIÓN,DESCRIPCIÓN BB,ene.-15,feb.-15,mar.-15,abr.-15,may.-15,jun.-15,jul.-15,ago.-15,sept.-15,oct.-15,nov.-15,dic.-15,ene.-16,feb.-16,mar.-16,abr.-16,may.-16,jun.-16,jul.-16,ago.-16,sept.-16,oct.-16,nov.-16,dic.-16,ene.-17,feb.-17,mar.-17,abr.-17,may.-17,jun.-17,jul.-17,ago.-17,sept.-17,oct.-17,nov.-17,dic.-17,ene.-18,feb.-18,mar.-18,abr.-18,may.-18,jun.-18,jul.-18,ago.-18,sept.-18,oct.-18,nov.-18,dic.-18,ene.-19,feb.-19,mar.-19,abr.-19,may.-19,jun.-19,jul.-19,ago.-19,sept.-19,oct.-19,nov.-19,dic.-19,0
VENTAS,DISTRIBUIDOR8,1402,LIMOINNO03_0.6SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  1.282 ,  1.310 ,  1.289 ,  925 ,  803 ,  832 ,  457 ,  317 ,  313 ,  349 ,  382 ,  786 ,  206 ,  425 ,
VENTAS,DISTRIBUIDOR9,1402,LIMOINNO03_0.6SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  508 ,  812 ,  313 ,  479 ,  504 ,  468 ,  220 ,  136 ,  324 ,  1.440 ,  -   ,  -   ,  14 ,  54 ,
VENTAS,DISTRIBUIDOR10,1402,LIMOINNO03_0.6SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  1.540 ,  2.190 ,  1.794 ,  1.711 ,  1.395 ,  1.321 ,  761 ,  524 ,  1.973 ,  1.271 ,  595 ,  511 ,  341 ,  493 ,
VENTAS,DISTRIBUIDOR11,1402,LIMOINNO03_0.6SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  1.894 ,  1.747 ,  1.810 ,  1.393 ,  1.178 ,  922 ,  561 ,  412 ,  354 ,  369 ,  556 ,  737 ,  497 ,  486 ,
VENTAS,DISTRIBUIDOR12,1402,LIMOINNO03_0.6SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  20.651 ,  18.340 ,  22.108 ,  21.805 ,  16.006 ,  14.668 ,  10.759 ,  7.408 ,  7.507 ,  7.282 ,  7.589 ,  1.043 ,  2.162 ,  6.433 ,
VENTAS,DISTRIBUIDOR13,1402,LIMOINNO03_0.6SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  180 ,  176 ,  155 ,  320 ,  148 ,  130 ,  61 ,  428 ,- 7 ,  -   ,  -   ,  43 ,  -   ,  -   ,
VENTAS,DISTRIBUIDOR14,1402,LIMOINNO03_0.6SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  9.725 ,  12.142 ,  10.690 ,  7.812 ,  4.543 ,  3.823 ,  2.714 ,  1.998 ,  1.397 ,  1.894 ,  1.062 ,  1.817 ,  11 ,  3.380 ,
VENTAS,DISTRIBUIDOR15,1402,LIMOINNO03_0.6SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  1.699 ,  1.721 ,  918 ,  882 ,  720 ,  872 ,  356 ,  256 ,  194 ,  335 ,  666 ,  292 ,  -   ,  -   ,
VENTAS,DISTRIBUIDOR16,1402,LIMOINNO03_0.6SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  567 ,  1.010 ,  713 ,  1.033 ,  597 ,  896 ,  406 ,  212 ,  176 ,  454 ,  852 ,  56 ,  11 ,  27 ,
VENTAS,DISTRIBUIDOR17,1402,LIMOINNO03_0.6SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  935 ,  1.147 ,  634 ,  587 ,  564 ,  422 ,  412 ,  320 ,  263 ,  227 ,- 8 ,  -   ,  -   ,  -   ,
VENTAS,DISTRIBUIDOR18,1402,LIMOINNO03_0.6SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  5.411 ,  9.043 ,  10.129 ,  5.807 ,  3.196 ,  2.509 ,  1.531 ,  1.044 ,  971 ,  1.109 ,  1.235 ,  1.246 ,  6 ,- 5 ,
VENTAS,DISTRIBUIDOR19,1402,LIMOINNO03_0.6SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  41 ,  118 ,  -   ,  -   ,  50 ,  98 ,  62 ,  -   ,  32 ,  34 ,- 2 ,  -   ,  -   ,  -   ,
VENTAS,DISTRIBUIDOR1,1420,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  2.517 ,  4.335 ,  3.639 ,  2.936 ,  2.013 ,  2.192 ,  1.113 ,  950 ,  858 ,  902 ,  899 ,  1.160 ,  1.085 ,  1.372 ,
VENTAS,DISTRIBUIDOR2,1420,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  2.862 ,  6.056 ,  8.883 ,  3.587 ,  2.430 ,  1.850 ,  990 ,  761 ,  1.142 ,  642 ,  750 ,  1.404 ,  1.376 ,  3.032 ,
VENTAS,DISTRIBUIDOR3,1420,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  6.390 ,  10.299 ,  8.052 ,  7.188 ,  4.853 ,  3.722 ,  2.801 ,  2.094 ,  2.654 ,  1.656 ,  1.874 ,  2.544 ,  2.385 ,  2.817 ,
VENTAS,DISTRIBUIDOR4,1420,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  15.731 ,  36.486 ,  26.084 ,  32.130 ,  19.719 ,  18.029 ,  13.493 ,  11.483 ,  11.372 ,  10.587 ,  10.664 ,  8.783 ,  12.002 ,  12.522 ,
VENTAS,DISTRIBUIDOR5,1420,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  2.981 ,  4.509 ,  6.747 ,  3.707 ,  2.727 ,  2.310 ,  2.082 ,  1.250 ,  1.272 ,  1.385 ,  1.704 ,  1.895 ,  1.607 ,  2.237 ,
VENTAS,DISTRIBUIDOR6,1420,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  4.092 ,  3.389 ,  2.021 ,  3.120 ,  2.003 ,  1.844 ,  1.076 ,  1.178 ,  465 ,  1.074 ,  908 ,  1.032 ,  1.746 ,  1.203 ,
VENTAS,DISTRIBUIDOR7,1420,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  1.676 ,  1.985 ,  1.179 ,  1.742 ,  1.458 ,  1.188 ,  513 ,  351 ,  567 ,  333 ,  81 ,  306 ,  567 ,  423 ,
VENTAS,DISTRIBUIDOR8,1420,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  1.827 ,  3.185 ,  1.494 ,  2.322 ,  1.134 ,  1.956 ,  1.197 ,  972 ,  753 ,  801 ,  720 ,  1.052 ,  1.145 ,  1.512 ,
VENTAS,DISTRIBUIDOR9,1420,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  900 ,  1.089 ,  2.043 ,  1.142 ,  1.179 ,  1.053 ,  531 ,  468 ,  342 ,  351 ,  513 ,  468 ,  365 ,  899 ,
VENTAS,DISTRIBUIDOR10,1420,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  2.354 ,  4.253 ,  4.178 ,  3.873 ,  2.979 ,  2.618 ,  1.746 ,  1.344 ,  1.370 ,  1.403 ,  1.313 ,  1.686 ,  1.832 ,  2.022 ,
VENTAS,DISTRIBUIDOR11,1420,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  1.800 ,  3.270 ,  4.046 ,  2.999 ,  2.522 ,  1.515 ,  1.217 ,  837 ,  1.076 ,  1.080 ,  954 ,  1.434 ,  1.047 ,  1.709 ,
VENTAS,DISTRIBUIDOR12,1420,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  24.471 ,  50.180 ,  40.040 ,  41.852 ,  26.339 ,  22.418 ,  16.566 ,  12.992 ,  13.268 ,  12.113 ,  12.090 ,  13.826 ,  15.549 ,  19.133 ,
VENTAS,DISTRIBUIDOR13,1420,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  972 ,  612 ,  738 ,  572 ,  356 ,  387 ,  179 ,  144 ,  117 ,  117 ,  189 ,  702 ,- 38 ,  -   ,
VENTAS,DISTRIBUIDOR14,1420,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  14.313 ,  28.961 ,  32.814 ,  23.531 ,  12.699 ,  12.576 ,  6.252 ,  5.115 ,  4.880 ,  4.539 ,  5.316 ,  5.265 ,  7.971 ,  10.758 ,
VENTAS,DISTRIBUIDOR15,1420,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  1.296 ,  2.520 ,  1.323 ,  2.277 ,  1.179 ,  1.170 ,  666 ,  558 ,  522 ,  531 ,  495 ,  513 ,  774 ,  800 ,
VENTAS,DISTRIBUIDOR16,1420,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  1.640 ,  2.202 ,  2.300 ,  1.539 ,  1.392 ,  1.460 ,  954 ,  707 ,  602 ,  618 ,  750 ,  569 ,  741 ,  791 ,
VENTAS,DISTRIBUIDOR17,1420,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  1.491 ,  1.862 ,  990 ,  1.632 ,  1.443 ,  1.061 ,  762 ,  549 ,  540 ,  486 ,  522 ,  972 ,  741 ,  621 ,
VENTAS,DISTRIBUIDOR18,1420,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  6.642 ,  22.575 ,  31.962 ,  20.532 ,  8.967 ,  7.871 ,  3.911 ,  2.705 ,  3.383 ,  3.044 ,  2.889 ,  3.818 ,  4.977 ,  6.551 ,
VENTAS,DISTRIBUIDOR19,1420,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  263 ,  804 ,  567 ,  681 ,  372 ,  351 ,  201 ,  117 ,  125 ,  126 ,  108 ,- 9 ,  51 ,  278 ,
VENTAS,DISTRIBUIDOR1,1421,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  2.730 ,  3.473 ,  3.992 ,  2.376 ,  2.501 ,  1.869 ,  1.127 ,  884 ,  824 ,  839 ,  929 ,  1.104 ,  969 ,  1.124 ,
VENTAS,DISTRIBUIDOR2,1421,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  2.385 ,  4.257 ,  7.863 ,  4.569 ,  1.847 ,  1.787 ,  719 ,  503 ,  813 ,  336 ,  434 ,  1.004 ,  1.091 ,  2.168 ,
VENTAS,DISTRIBUIDOR3,1421,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  4.946 ,  6.252 ,  7.029 ,  5.765 ,  4.151 ,  3.636 ,  2.090 ,  1.560 ,  1.905 ,  1.377 ,  1.514 ,  1.491 ,  1.515 ,  2.007 ,
VENTAS,DISTRIBUIDOR4,1421,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  12.524 ,  25.319 ,  27.071 ,  18.333 ,  21.264 ,  17.012 ,  12.177 ,  10.491 ,  9.864 ,  8.541 ,  8.972 ,  6.392 ,  7.949 ,  8.322 ,
VENTAS,DISTRIBUIDOR5,1421,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  3.240 ,  4.302 ,  4.941 ,  2.907 ,  3.339 ,  2.831 ,  1.746 ,  1.349 ,  1.562 ,  1.049 ,  1.266 ,  1.155 ,  878 ,  1.512 ,
VENTAS,DISTRIBUIDOR6,1421,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  1.259 ,  2.363 ,  3.942 ,  536 ,  4.463 ,  2.093 ,  1.076 ,  747 ,  702 ,  798 ,  729 ,  926 ,  1.430 ,  2.652 ,
